Date,suburb,status,time,station,Minimum Temperature,Maximum Temperature,Rainfall,Evaporation,Sunshine,Direction Max Wind Gust,Speed Max Wind Gust,Time Max Wind Gust
2023/12/01,Hamersley,ADVICE,10,Perth,18.6,35.3,0.0,7.6,12.6,WSW,33.0,16.0
2023/12/01,Mariginiup,ADVICE,10,Pearce,15.3,37.0,0.0,10.0,12.6,ESE,54.0,5.0
2023/12/01,Wanneroo,ADVICE,10,Perth,18.6,35.3,0.0,7.6,12.6,WSW,33.0,16.0
2023/12/02,Hamersley,ADVICE,10,Perth,20.0,26.3,0.0,9.0,10.9,SW,31.0,12.0
2023/12/02,Mariginiup,ADVICE,10,Pearce,15.0,30.0,0.0,10.0,10.9,SW,41.0,13.0
2023/12/02,South Lake,ADVICE,17,Jandakot,17.2,26.5,0.0,10.0,10.9,W,41.0,12.0
2023/12/02,Wanneroo,ADVICE,10,Perth,20.0,26.3,0.0,9.0,10.9,SW,31.0,12.0
2023/12/03,Hamersley,ADVICE,10,Perth,18.3,26.2,0.0,6.8,9.8,SW,30.0,14.0
2023/12/03,Mariginiup,ADVICE,10,Pearce,15.4,28.8,0.0,10.0,9.8,WSW,37.0,13.0
2023/12/03,South Lake,ADVICE,10,Jandakot,19.5,26.3,0.0,10.0,9.8,WSW,35.0,13.0
2023/12/03,Wanneroo,ADVICE,10,Perth,18.3,26.2,0.0,6.8,9.8,SW,30.0,14.0
2023/12/04,Hamersley,ADVICE,10,Perth,18.4,26.5,0.0,8.0,11.8,SSW,33.0,15.0
2023/12/04,Mariginiup,ADVICE,10,Pearce,16.5,29.7,0.0,10.0,11.8,WSW,48.0,14.0
2023/12/04,Mariginiup,BURNT,14,Pearce,16.5,29.7,0.0,10.0,11.8,WSW,48.0,14.0
2023/12/04,South Lake,ADVICE,10,Jandakot,16.6,26.2,0.0,10.0,11.8,SW,41.0,15.0
2023/12/04,Wanneroo,ADVICE,10,Perth,18.4,26.5,0.0,8.0,11.8,SSW,33.0,15.0
2023/12/04,Wanneroo,BURNT,14,Perth,18.4,26.5,0.0,8.0,11.8,SSW,33.0,15.0
2023/12/05,Hamersley,ADVICE,11,Perth,16.8,28.3,0.0,8.4,9.4,SW,39.0,15.0
2023/12/06,Hamersley,ADVICE,11,Perth,15.0,30.2,0.0,7.2,13.1,SW,44.0,16.0
2023/12/06,Postans,ADVICE,14,Garden Island,18.0,24.0,0.0,10.0,12.1,SSW,59.0,15.0
2023/12/06,South Lake,BURNT,11,Jandakot,14.4,30.6,0.0,10.0,13.1,WSW,48.0,14.0
2023/12/07,Hamersley,ADVICE,10,Perth,17.6,25.3,0.0,10.4,7.7,SSW,46.0,15.0
2023/12/07,Postans,ADVICE,10,Garden Island,17.9,22.6,0.0,10.0,12.1,S,67.0,21.0
2023/12/08,Anketell,ADVICE,24,Jandakot,13.3,26.0,0.0,10.0,13.0,SW,54.0,14.0
2023/12/08,Bullsbrook,ADVICE,16,Pearce,13.4,27.4,0.0,10.0,13.0,SE,52.0,22.0
2023/12/08,Bullsbrook,WATCH AND ACT,17,Pearce,13.4,27.4,0.0,10.0,13.0,SE,52.0,22.0
2023/12/08,Hamersley,ADVICE,10,Perth,15.2,24.7,0.0,7.4,13.0,S,50.0,16.0
2023/12/08,Hamersley,BURNT,15,Perth,15.2,24.7,0.0,7.4,13.0,S,50.0,16.0
2023/12/08,Mandogalup,ADVICE,24,Jandakot,13.3,26.0,0.0,10.0,13.0,SW,54.0,14.0
2023/12/08,Postans,ADVICE,3,Garden Island,17.2,22.2,0.0,10.0,12.1,SSW,74.0,18.0
2023/12/08,Postans,BURNT,10,Garden Island,17.2,22.2,0.0,10.0,12.1,SSW,74.0,18.0
2023/12/08,The Spectacles,ADVICE,24,Jandakot,13.3,26.0,0.0,10.0,13.0,SW,54.0,14.0
2023/12/09,Anketell,BURNT,10,Jandakot,13.2,28.8,0.0,10.0,13.0,ESE,52.0,13.0
2023/12/09,Bullsbrook,ADVICE,11,Pearce,14.0,29.8,0.0,10.0,13.0,SE,61.0,11.0
2023/12/09,Ellenbrook,ADVICE,23,Millendon (Swan Valley),13.8,28.8,0.0,10.2,13.0,ESE,39.0,14.0
2023/12/09,Ellenbrook,BURNT,23,Millendon (Swan Valley),13.8,28.8,0.0,10.2,13.0,ESE,39.0,14.0
2023/12/09,Ellenbrook,WATCH AND ACT,22,Millendon (Swan Valley),13.8,28.8,0.0,10.2,13.0,ESE,39.0,14.0
2023/12/09,Mandogalup,BURNT,10,Jandakot,13.2,28.8,0.0,10.0,13.0,ESE,52.0,13.0
2023/12/09,Postans,BURNT,10,Garden Island,14.3,29.7,0.0,10.0,12.1,SSW,59.0,18.0
2023/12/09,South Lake,ADVICE,14,Jandakot,13.2,28.8,0.0,10.0,13.0,ESE,52.0,13.0
2023/12/09,The Spectacles,BURNT,10,Jandakot,13.2,28.8,0.0,10.0,13.0,ESE,52.0,13.0
2023/12/10,Bullsbrook,ADVICE,10,Pearce,14.5,31.5,0.0,10.0,13.3,SE,50.0,16.0
2023/12/10,Bullsbrook,BURNT,11,Pearce,14.5,31.5,0.0,10.0,13.3,SE,50.0,16.0
2023/12/10,Jarrahdale,ADVICE,11,Jandakot,14.2,31.2,0.0,10.0,13.3,E,52.0,24.0
2023/12/10,Jarrahdale,BURNT,16,Jandakot,14.2,31.2,0.0,10.0,13.3,E,52.0,24.0
2023/12/10,Oldbury,ADVICE,11,Jandakot,14.2,31.2,0.0,10.0,13.3,E,52.0,24.0
2023/12/10,Oldbury,BURNT,16,Jandakot,14.2,31.2,0.0,10.0,13.3,E,52.0,24.0
2023/12/10,Serpentine,ADVICE,11,Jandakot,14.2,31.2,0.0,10.0,13.3,E,52.0,24.0
2023/12/10,Serpentine,BURNT,16,Jandakot,14.2,31.2,0.0,10.0,13.3,E,52.0,24.0
2023/12/10,South Lake,ADVICE,10,Jandakot,14.2,31.2,0.0,10.0,13.3,E,52.0,24.0
2023/12/10,Wellard,ADVICE,11,Garden Island,15.0,31.4,0.0,10.0,12.1,ESE,50.0,24.0
2023/12/10,Wellard,BURNT,16,Garden Island,15.0,31.4,0.0,10.0,12.1,ESE,50.0,24.0
2023/12/11,South Lake,BURNT,8,Jandakot,15.3,33.1,0.0,10.0,13.2,ESE,50.0,1.0
2023/12/14,Middle Swan,WATCH AND ACT,3,Millendon (Swan Valley),14.7,31.5,0.0,10.0,13.1,SW,33.0,14.0
2023/12/14,Stratton,WATCH AND ACT,3,Millendon (Swan Valley),14.7,31.5,0.0,10.0,13.1,SW,33.0,14.0
2023/12/15,Middle Swan,ADVICE,8,Millendon (Swan Valley),15.6,33.8,0.0,10.8,12.7,ENE,37.0,7.0
2023/12/15,Middle Swan,BURNT,16,Millendon (Swan Valley),15.6,33.8,0.0,10.8,12.7,ENE,37.0,7.0
2023/12/15,Stratton,ADVICE,8,Millendon (Swan Valley),15.6,33.8,0.0,10.8,12.7,ENE,37.0,7.0
2023/12/15,Stratton,BURNT,16,Millendon (Swan Valley),15.6,33.8,0.0,10.8,12.7,ENE,37.0,7.0
2023/12/17,Bullsbrook,ADVICE,14,Pearce,18.7,35.2,0.0,10.0,13.2,ENE,54.0,22.0
2023/12/17,Bullsbrook,BURNT,16,Pearce,18.7,35.2,0.0,10.0,13.2,ENE,54.0,22.0
2023/12/18,Belmont,ADVICE,13,Perth,16.7,31.2,0.0,13.0,13.2,ESE,41.0,7.0
2023/12/18,Belmont,WATCH AND ACT,9,Perth,16.7,31.2,0.0,13.0,13.2,ESE,41.0,7.0
2023/12/18,Kewdale,ADVICE,13,Perth Airport,16.6,31.6,0.0,13.0,13.2,E,56.0,7.0
2023/12/18,Kewdale,WATCH AND ACT,9,Perth Airport,16.6,31.6,0.0,13.0,13.2,E,56.0,7.0
2023/12/18,Welshpool,ADVICE,13,Perth Airport,16.6,31.6,0.0,13.0,13.2,E,56.0,7.0
2023/12/18,Welshpool,WATCH AND ACT,9,Perth Airport,16.6,31.6,0.0,13.0,13.2,E,56.0,7.0
2023/12/19,Belmont,BURNT,8,Perth,16.2,32.2,0.0,12.0,12.3,E,46.0,6.0
2023/12/19,Kewdale,BURNT,8,Perth Airport,16.3,32.8,0.0,12.0,12.3,E,63.0,4.0
2023/12/19,Welshpool,BURNT,8,Perth Airport,16.3,32.8,0.0,12.0,12.3,E,63.0,4.0
2023/12/20,The Vines,ADVICE,24,Millendon (Swan Valley),20.1,37.5,0.0,10.0,11.3,E,70.0,23.0
2023/12/20,The Vines,BURNT,2,Millendon (Swan Valley),20.1,37.5,0.0,10.0,11.3,E,70.0,23.0
2023/12/21,Bertram,ADVICE,24,Garden Island,23.0,35.0,0.0,10.0,12.1,ESE,56.0,24.0
2023/12/21,Hovea,EMERGENCY WARNING,10,Millendon (Swan Valley),23.4,38.4,0.0,22.8,9.6,E,61.0,24.0
2023/12/21,Kwinana Town Centre,ADVICE,24,Garden Island,23.0,35.0,0.0,10.0,12.1,ESE,56.0,24.0
2023/12/21,Orelia,ADVICE,24,Garden Island,23.0,35.0,0.0,10.0,12.1,ESE,56.0,24.0
2023/12/21,Parmelia,ADVICE,24,Garden Island,23.0,35.0,0.0,10.0,12.1,ESE,56.0,24.0
2023/12/21,Postans,ADVICE,24,Garden Island,23.0,35.0,0.0,10.0,12.1,ESE,56.0,24.0
2023/12/21,The Spectacles,ADVICE,24,Jandakot,22.2,36.6,0.0,10.0,9.6,SE,57.0,15.0
2023/12/22,Bailup,ADVICE,4,Millendon (Swan Valley),18.5,32.8,0.0,12.6,12.6,W,30.0,11.0
2023/12/22,Bailup,EMERGENCY WARNING,14,Millendon (Swan Valley),18.5,32.8,0.0,12.6,12.6,W,30.0,11.0
2023/12/22,Bailup,WATCH AND ACT,24,Millendon (Swan Valley),18.5,32.8,0.0,12.6,12.6,W,30.0,11.0
2023/12/22,Gidgegannup,ADVICE,4,Millendon (Swan Valley),18.5,32.8,0.0,12.6,12.6,W,30.0,11.0
2023/12/22,Gidgegannup,EMERGENCY WARNING,14,Millendon (Swan Valley),18.5,32.8,0.0,12.6,12.6,W,30.0,11.0
2023/12/22,Gidgegannup,WATCH AND ACT,24,Millendon (Swan Valley),18.5,32.8,0.0,12.6,12.6,W,30.0,11.0
2023/12/22,Jarrahdale,EMERGENCY WARNING,12,Jandakot,22.7,31.6,0.0,10.0,12.6,ESE,39.0,24.0
2023/12/22,Jarrahdale,WATCH AND ACT,24,Jandakot,22.7,31.6,0.0,10.0,12.6,ESE,39.0,24.0
2023/12/22,Postans,ADVICE,9,Garden Island,20.0,28.0,0.0,10.0,12.1,E,28.0,24.0
2023/12/22,Serpentine,EMERGENCY WARNING,12,Jandakot,22.7,31.6,0.0,10.0,12.6,ESE,39.0,24.0
2023/12/22,Serpentine,WATCH AND ACT,24,Jandakot,22.7,31.6,0.0,10.0,12.6,ESE,39.0,24.0
2023/12/22,The Spectacles,ADVICE,9,Jandakot,22.7,31.6,0.0,10.0,12.6,ESE,39.0,24.0
2023/12/22,Wooroloo,ADVICE,4,Millendon (Swan Valley),18.5,32.8,0.0,12.6,12.6,W,30.0,11.0
2023/12/22,Wooroloo,EMERGENCY WARNING,14,Millendon (Swan Valley),18.5,32.8,0.0,12.6,12.6,W,30.0,11.0
2023/12/22,Wooroloo,WATCH AND ACT,24,Millendon (Swan Valley),18.5,32.8,0.0,12.6,12.6,W,30.0,11.0
2023/12/23,Bailup,ADVICE,10,Millendon (Swan Valley),15.9,35.4,0.0,8.4,13.1,ESE,39.0,21.0
2023/12/23,Gidgegannup,ADVICE,10,Millendon (Swan Valley),15.9,35.4,0.0,8.4,13.1,ESE,39.0,21.0
2023/12/23,Jarrahdale,ADVICE,18,Jandakot,17.7,36.0,0.0,10.0,13.1,ESE,56.0,23.0
2023/12/23,Jarrahdale,WATCH AND ACT,8,Jandakot,17.7,36.0,0.0,10.0,13.1,ESE,56.0,23.0
2023/12/23,Postans,ADVICE,10,Garden Island,19.8,27.6,0.0,10.0,12.1,ESE,54.0,22.0
2023/12/23,Serpentine,ADVICE,18,Jandakot,17.7,36.0,0.0,10.0,13.1,ESE,56.0,23.0
2023/12/23,Serpentine,WATCH AND ACT,8,Jandakot,17.7,36.0,0.0,10.0,13.1,ESE,56.0,23.0
2023/12/23,The Spectacles,ADVICE,10,Jandakot,17.7,36.0,0.0,10.0,13.1,ESE,56.0,23.0
2023/12/23,Wooroloo,ADVICE,10,Millendon (Swan Valley),15.9,35.4,0.0,8.4,13.1,ESE,39.0,21.0
2023/12/24,Bailup,ADVICE,11,Millendon (Swan Valley),16.6,36.2,0.0,12.8,12.4,SSE,52.0,1.0
2023/12/24,Gidgegannup,ADVICE,11,Millendon (Swan Valley),16.6,36.2,0.0,12.8,12.4,SSE,52.0,1.0
2023/12/24,Jarrahdale,ADVICE,10,Jandakot,16.6,34.2,0.0,10.0,12.4,E,57.0,4.0
2023/12/24,Postans,ADVICE,11,Garden Island,17.1,31.8,0.0,10.0,12.1,ESE,50.0,1.0
2023/12/24,Serpentine,ADVICE,10,Jandakot,16.6,34.2,0.0,10.0,12.4,E,57.0,4.0
2023/12/24,South Lake,ADVICE,14,Jandakot,16.6,34.2,0.0,10.0,12.4,E,57.0,4.0
2023/12/24,The Spectacles,ADVICE,11,Jandakot,16.6,34.2,0.0,10.0,12.4,E,57.0,4.0
2023/12/24,Wooroloo,ADVICE,11,Millendon (Swan Valley),16.6,36.2,0.0,12.8,12.4,SSE,52.0,1.0
2023/12/25,Bailup,ADVICE,10,Millendon (Swan Valley),19.5,38.8,0.0,9.4,12.0,WSW,33.0,13.0
2023/12/25,Gidgegannup,ADVICE,10,Millendon (Swan Valley),19.5,38.8,0.0,9.4,12.0,WSW,33.0,13.0
2023/12/25,Jarrahdale,ADVICE,10,Jandakot,20.1,36.2,0.0,10.0,12.0,SW,41.0,15.0
2023/12/25,Postans,ADVICE,10,Garden Island,17.8,27.7,0.0,10.0,12.1,SSW,44.0,16.0
2023/12/25,Postans,BURNT,7,Garden Island,17.8,27.7,0.0,10.0,12.1,SSW,44.0,16.0
2023/12/25,Serpentine,ADVICE,10,Jandakot,20.1,36.2,0.0,10.0,12.0,SW,41.0,15.0
2023/12/25,The Spectacles,ADVICE,10,Jandakot,20.1,36.2,0.0,10.0,12.0,SW,41.0,15.0
2023/12/25,The Spectacles,BURNT,7,Jandakot,20.1,36.2,0.0,10.0,12.0,SW,41.0,15.0
2023/12/25,Wooroloo,ADVICE,10,Millendon (Swan Valley),19.5,38.8,0.0,9.4,12.0,WSW,33.0,13.0
2023/12/26,Bailup,ADVICE,10,Millendon (Swan Valley),20.2,28.6,0.0,10.6,9.5,SW,33.0,15.0
2023/12/26,Gidgegannup,ADVICE,10,Millendon (Swan Valley),20.2,28.6,0.0,10.6,9.5,SW,33.0,15.0
2023/12/26,Jarrahdale,ADVICE,11,Jandakot,20.8,26.5,0.0,10.0,9.5,WSW,46.0,16.0
2023/12/26,Serpentine,ADVICE,11,Jandakot,20.8,26.5,0.0,10.0,9.5,WSW,46.0,16.0
2023/12/26,South Lake,ADVICE,10,Jandakot,20.8,26.5,0.0,10.0,9.5,WSW,46.0,16.0
2023/12/26,Wooroloo,ADVICE,10,Millendon (Swan Valley),20.2,28.6,0.0,10.6,9.5,SW,33.0,15.0
2023/12/27,Armadale,ADVICE,4,Jandakot,16.0,26.4,0.0,10.0,12.7,ESE,57.0,23.0
2023/12/27,Armadale,BURNT,15,Jandakot,16.0,26.4,0.0,10.0,12.7,ESE,57.0,23.0
2023/12/27,Armadale,WATCH AND ACT,13,Jandakot,16.0,26.4,0.0,10.0,12.7,ESE,57.0,23.0
2023/12/27,Bailup,ADVICE,10,Millendon (Swan Valley),16.9,28.2,0.0,8.4,12.7,SSW,37.0,14.0
2023/12/27,Champion Lakes,ADVICE,14,Jandakot,16.0,26.4,0.0,10.0,12.7,ESE,57.0,23.0
2023/12/27,Champion Lakes,BURNT,15,Jandakot,16.0,26.4,0.0,10.0,12.7,ESE,57.0,23.0
2023/12/27,Champion Lakes,WATCH AND ACT,13,Jandakot,16.0,26.4,0.0,10.0,12.7,ESE,57.0,23.0
2023/12/27,Gidgegannup,ADVICE,10,Millendon (Swan Valley),16.9,28.2,0.0,8.4,12.7,SSW,37.0,14.0
2023/12/27,Gosnells,ADVICE,14,Jandakot,16.0,26.4,0.0,10.0,12.7,ESE,57.0,23.0
2023/12/27,Gosnells,BURNT,15,Jandakot,16.0,26.4,0.0,10.0,12.7,ESE,57.0,23.0
2023/12/27,Gosnells,WATCH AND ACT,13,Jandakot,16.0,26.4,0.0,10.0,12.7,ESE,57.0,23.0
2023/12/27,Jarrahdale,BURNT,10,Jandakot,16.0,26.4,0.0,10.0,12.7,ESE,57.0,23.0
2023/12/27,Roleystone,ADVICE,4,Bickley,14.2,26.2,0.0,10.0,12.1,ESE,59.0,23.0
2023/12/27,Serpentine,BURNT,10,Jandakot,16.0,26.4,0.0,10.0,12.7,ESE,57.0,23.0
2023/12/27,Southern River,ADVICE,14,Jandakot,16.0,26.4,0.0,10.0,12.7,ESE,57.0,23.0
2023/12/27,Southern River,BURNT,15,Jandakot,16.0,26.4,0.0,10.0,12.7,ESE,57.0,23.0
2023/12/27,Southern River,WATCH AND ACT,13,Jandakot,16.0,26.4,0.0,10.0,12.7,ESE,57.0,23.0
2023/12/27,Wooroloo,ADVICE,10,Millendon (Swan Valley),16.9,28.2,0.0,8.4,12.7,SSW,37.0,14.0
2023/12/28,Armadale,ADVICE,15,Jandakot,18.0,30.4,0.0,10.0,11.4,ESE,65.0,20.0
2023/12/28,Bailup,ADVICE,9,Millendon (Swan Valley),18.0,30.5,0.0,9.2,11.4,ESE,59.0,22.0
2023/12/28,Gidgegannup,ADVICE,9,Millendon (Swan Valley),18.0,30.5,0.0,9.2,11.4,ESE,59.0,22.0
2023/12/28,Roleystone,ADVICE,15,Bickley,15.1,27.9,0.0,10.0,12.1,ESE,70.0,2.0
2023/12/28,South Lake,ADVICE,13,Jandakot,18.0,30.4,0.0,10.0,11.4,ESE,65.0,20.0
2023/12/28,Wooroloo,ADVICE,9,Millendon (Swan Valley),18.0,30.5,0.0,9.2,11.4,ESE,59.0,22.0
2023/12/29,Armadale,BURNT,9,Jandakot,17.3,33.1,0.0,10.0,11.0,E,61.0,23.0
2023/12/29,Bailup,ADVICE,10,Millendon (Swan Valley),17.7,33.0,0.0,10.2,11.0,ESE,56.0,2.0
2023/12/29,Gidgegannup,ADVICE,10,Millendon (Swan Valley),17.7,33.0,0.0,10.2,11.0,ESE,56.0,2.0
2023/12/29,Roleystone,BURNT,9,Bickley,14.0,29.5,0.0,10.0,12.1,ENE,65.0,2.0
2023/12/29,Wooroloo,ADVICE,10,Millendon (Swan Valley),17.7,33.0,0.0,10.2,11.0,ESE,56.0,2.0
2023/12/31,South Lake,ADVICE,9,Jandakot,19.0,32.0,0.0,10.0,13.1,WSW,52.0,15.0
2024/01/01,Darling Downs,ADVICE,14,Jandakot,16.0,27.8,0.0,10.0,11.8,SW,48.0,14.0
2024/01/01,Darling Downs,BURNT,19,Jandakot,16.0,27.8,0.0,10.0,11.8,SW,48.0,14.0
2024/01/01,Darling Downs,WATCH AND ACT,14,Jandakot,16.0,27.8,0.0,10.0,11.8,SW,48.0,14.0
2024/01/01,Jarrahdale,ADVICE,14,Jandakot,16.0,27.8,0.0,10.0,11.8,SW,48.0,14.0
2024/01/01,Jarrahdale,BURNT,19,Jandakot,16.0,27.8,0.0,10.0,11.8,SW,48.0,14.0
2024/01/01,Jarrahdale,WATCH AND ACT,14,Jandakot,16.0,27.8,0.0,10.0,11.8,SW,48.0,14.0
2024/01/01,Serpentine,ADVICE,14,Jandakot,16.0,27.8,0.0,10.0,11.8,SW,48.0,14.0
2024/01/01,Serpentine,BURNT,19,Jandakot,16.0,27.8,0.0,10.0,11.8,SW,48.0,14.0
2024/01/01,Serpentine,WATCH AND ACT,14,Jandakot,16.0,27.8,0.0,10.0,11.8,SW,48.0,14.0
2024/01/03,Armadale,ADVICE,17,Jandakot,18.9,32.0,0.0,10.0,11.3,E,59.0,21.0
2024/01/03,Armadale,WATCH AND ACT,15,Jandakot,18.9,32.0,0.0,10.0,11.3,E,59.0,21.0
2024/01/03,Champion Lakes,ADVICE,17,Jandakot,18.9,32.0,0.0,10.0,11.3,E,59.0,21.0
2024/01/03,Champion Lakes,WATCH AND ACT,15,Jandakot,18.9,32.0,0.0,10.0,11.3,E,59.0,21.0
2024/01/03,Forrestdale,ADVICE,17,Jandakot,18.9,32.0,0.0,10.0,11.3,E,59.0,21.0
2024/01/03,Forrestdale,WATCH AND ACT,15,Jandakot,18.9,32.0,0.0,10.0,11.3,E,59.0,21.0
2024/01/04,Armadale,BURNT,10,Jandakot,16.4,31.6,0.0,10.0,13.1,ESE,56.0,1.0
2024/01/04,Champion Lakes,BURNT,10,Jandakot,16.4,31.6,0.0,10.0,13.1,ESE,56.0,1.0
2024/01/04,East Rockingham,ADVICE,6,Garden Island,17.1,31.9,0.0,10.0,12.1,E,56.0,4.0
2024/01/04,Forrestdale,BURNT,10,Jandakot,16.4,31.6,0.0,10.0,13.1,ESE,56.0,1.0
2024/01/04,Rockingham,ADVICE,6,Garden Island,17.1,31.9,0.0,10.0,12.1,E,56.0,4.0
2024/01/05,East Rockingham,ADVICE,11,Garden Island,17.0,28.7,0.0,10.0,12.1,SSW,52.0,16.0
2024/01/05,East Rockingham,BURNT,15,Garden Island,17.0,28.7,0.0,10.0,12.1,SSW,52.0,16.0
2024/01/05,Rockingham,ADVICE,11,Garden Island,17.0,28.7,0.0,10.0,12.1,SSW,52.0,16.0
2024/01/05,Rockingham,BURNT,15,Garden Island,17.0,28.7,0.0,10.0,12.1,SSW,52.0,16.0
2024/01/07,East Rockingham,ADVICE,20,Garden Island,19.2,30.9,0.0,10.0,12.1,SSW,43.0,17.0
2024/01/07,East Rockingham,BURNT,23,Garden Island,19.2,30.9,0.0,10.0,12.1,SSW,43.0,17.0
2024/01/07,Jarrahdale,ADVICE,18,Jandakot,16.7,35.1,0.0,10.0,12.7,SSW,39.0,16.0
2024/01/07,Jarrahdale,BURNT,6,Jandakot,16.7,35.1,0.0,10.0,12.7,SSW,39.0,16.0
2024/01/07,Jarrahdale,WATCH AND ACT,16,Jandakot,16.7,35.1,0.0,10.0,12.7,SSW,39.0,16.0
2024/01/07,Oldbury,ADVICE,18,Jandakot,16.7,35.1,0.0,10.0,12.7,SSW,39.0,16.0
2024/01/07,Oldbury,BURNT,6,Jandakot,16.7,35.1,0.0,10.0,12.7,SSW,39.0,16.0
2024/01/07,Oldbury,WATCH AND ACT,16,Jandakot,16.7,35.1,0.0,10.0,12.7,SSW,39.0,16.0
2024/01/07,Rockingham,ADVICE,20,Garden Island,19.2,30.9,0.0,10.0,12.1,SSW,43.0,17.0
2024/01/07,Rockingham,BURNT,23,Garden Island,19.2,30.9,0.0,10.0,12.1,SSW,43.0,17.0
2024/01/07,Serpentine,ADVICE,18,Jandakot,16.7,35.1,0.0,10.0,12.7,SSW,39.0,16.0
2024/01/07,Serpentine,BURNT,6,Jandakot,16.7,35.1,0.0,10.0,12.7,SSW,39.0,16.0
2024/01/07,Serpentine,WATCH AND ACT,16,Jandakot,16.7,35.1,0.0,10.0,12.7,SSW,39.0,16.0
2024/01/07,Wanneroo,ADVICE,16,Perth,18.1,36.0,0.0,9.2,12.7,SSW,37.0,17.0
2024/01/07,Wanneroo,WATCH AND ACT,17,Perth,18.1,36.0,0.0,9.2,12.7,SSW,37.0,17.0
2024/01/09,South Lake,ADVICE,15,Jandakot,17.4,31.0,0.0,10.0,13.0,SW,52.0,15.0
2024/01/09,Wanneroo,BURNT,8,Perth,18.1,30.6,0.0,12.4,13.0,SW,48.0,15.0
2024/01/12,Jarrahdale,ADVICE,22,Jandakot,19.3,37.1,0.0,10.0,13.0,ESE,52.0,23.0
2024/01/12,Oakford,ADVICE,22,Jandakot,19.3,37.1,0.0,10.0,13.0,ESE,52.0,23.0
2024/01/12,Serpentine,ADVICE,22,Jandakot,19.3,37.1,0.0,10.0,13.0,ESE,52.0,23.0
2024/01/13,Beeliar,ADVICE,14,Jandakot,23.6,40.4,1.4,10.0,11.3,ENE,44.0,24.0
2024/01/13,Beeliar,BURNT,14,Jandakot,23.6,40.4,1.4,10.0,11.3,ENE,44.0,24.0
2024/01/13,Gnangara,ADVICE,12,Millendon (Swan Valley),23.5,41.2,0.0,11.0,11.3,E,37.0,24.0
2024/01/13,Jarrahdale,BURNT,8,Jandakot,23.6,40.4,1.4,10.0,11.3,ENE,44.0,24.0
2024/01/13,Oakford,BURNT,8,Jandakot,23.6,40.4,1.4,10.0,11.3,ENE,44.0,24.0
2024/01/13,Serpentine,BURNT,8,Jandakot,23.6,40.4,1.4,10.0,11.3,ENE,44.0,24.0
2024/01/13,South Lake,ADVICE,10,Jandakot,23.6,40.4,1.4,10.0,11.3,ENE,44.0,24.0
2024/01/13,Success,ADVICE,14,Jandakot,23.6,40.4,1.4,10.0,11.3,ENE,44.0,24.0
2024/01/13,Success,BURNT,14,Jandakot,23.6,40.4,1.4,10.0,11.3,ENE,44.0,24.0
2024/01/13,Wanneroo,ADVICE,12,Perth,23.2,40.7,1.8,11.0,11.3,E,33.0,24.0
2024/01/13,Wanneroo,WATCH AND ACT,1,Perth,23.2,40.7,1.8,11.0,11.3,E,33.0,24.0
2024/01/14,Gnangara,ADVICE,10,Millendon (Swan Valley),21.8,40.0,0.0,11.2,12.7,NNE,44.0,10.0
2024/01/14,South Lake,ADVICE,9,Jandakot,24.9,36.5,0.0,10.0,12.7,W,31.0,14.0
2024/01/14,Wanneroo,ADVICE,10,Perth,23.3,36.6,0.0,11.2,12.7,SW,24.0,10.0
2024/01/14,Wanneroo,EMERGENCY WARNING,12,Perth,23.3,36.6,0.0,11.2,12.7,SW,24.0,10.0
2024/01/14,Wanneroo,WATCH AND ACT,1,Perth,23.3,36.6,0.0,11.2,12.7,SW,24.0,10.0
2024/01/15,Gnangara,BURNT,10,Millendon (Swan Valley),21.2,38.1,0.0,11.0,12.1,W,30.0,12.0
2024/01/15,Jarrahdale,ADVICE,12,Jandakot,23.1,34.5,0.0,10.0,12.1,N,31.0,10.0
2024/01/15,Jarrahdale,BURNT,20,Jandakot,23.1,34.5,0.0,10.0,12.1,N,31.0,10.0
2024/01/15,Oakford,ADVICE,12,Jandakot,23.1,34.5,0.0,10.0,12.1,N,31.0,10.0
2024/01/15,Oakford,BURNT,20,Jandakot,23.1,34.5,0.0,10.0,12.1,N,31.0,10.0
2024/01/15,Serpentine,ADVICE,12,Jandakot,23.1,34.5,0.0,10.0,12.1,N,31.0,10.0
2024/01/15,Serpentine,BURNT,20,Jandakot,23.1,34.5,0.0,10.0,12.1,N,31.0,10.0
2024/01/15,South Lake,ADVICE,10,Jandakot,23.1,34.5,0.0,10.0,12.1,N,31.0,10.0
2024/01/15,Wanneroo,ADVICE,12,Perth,22.3,34.4,0.0,11.0,12.1,WSW,26.0,13.0
2024/01/15,Wanneroo,BURNT,10,Perth,22.3,34.4,0.0,11.0,12.1,WSW,26.0,13.0
2024/01/15,Wanneroo,WATCH AND ACT,9,Perth,22.3,34.4,0.0,11.0,12.1,WSW,26.0,13.0
2024/01/16,Hamersley,ADVICE,14,Perth,21.7,38.3,0.0,9.0,13.0,NE,43.0,22.0
2024/01/17,Hamersley,ADVICE,10,Perth,23.4,31.2,0.0,12.0,12.6,WSW,31.0,16.0
2024/01/18,Hamersley,ADVICE,10,Perth,21.2,26.8,0.0,10.0,11.0,SW,35.0,13.0
2024/01/19,Hamersley,ADVICE,10,Perth,21.4,27.6,0.0,10.2,12.8,SW,37.0,14.0
2024/01/19,Hamersley,BURNT,15,Perth,21.4,27.6,0.0,10.2,12.8,SW,37.0,14.0
